report_date,event_datetime_z,event_date,event_time_z,city,state,airport_code,facility,aircraft_primary,aircraft_primary_model,n_numbers,phase,event_type,pob,injuries,damage,form_8020_9,group_id,group_size,context_parens,sources_json,media_json,aircraft_image_url,aircraft_image_type,raw_narrative,callsign_primary,aircraft_type_designator,sources_found,media_found,sources_checked_on,media_checked_on,ntsb_case_id,ntsb_pdf_url,aircraft_image_actual_url,aircraft_image_generic_url,aircraft_image_verified,missing_sources,missing_media,score
2/13/2026,2026-02-11T18:00:00Z,2/11/2026,1800Z,HAYDEN,CO,ZDV,,N4KS,C56X,N4KS,Takeoff,Aborted takeoff / fire,2,,Unknown,Yes,,,"(ZDV), (HDN)","[{""title"": ""Aviation Safety Network incident entry for N4KS"", ""url"": ""https://aviation-safety.net/wikibase/566849"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2026-02-12""}]",[],https://www.google.com/search?tbm=isch&q=N4KS+aircraft,actual_search,"(ZDV), (HDN), N4KS, C56X. N4KS (IFR) aborted takeoff due to engine fire, resulting in hard braking, causing damage to the landing gear. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Unknown. 2/11/2026 1800Z.",C56X,C56X,1,0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N4KS+aircraft,https://www.google.com/search?tbm=isch&q=Cessna+Citation+V+Encore,No,False,True,2
2/13/2026,2026-02-11T22:50:00Z,2/11/2026,2250Z,EUGENE,OR,EUG,,N4346D,P28A,N4346D,Landing,Power line strike,2,,Minor,Yes,,,(EUG),"[{""title"": ""Aviation 24/7 post: N4346D power line strike (Eugene)"", ""url"": ""https://www.facebook.com/aviation247/posts/n4346d-piper-pa28eugene-oregon11-feb-2026/1368453468656056/"", ""publisher"": ""Aviation 24/7 (Facebook)"", ""date"": ""2026-02-11""}]",[],https://www.google.com/search?tbm=isch&q=N4346D+aircraft,actual_search,"(EUG), N4346D, P28A. N4346D was conducting an engine out training procedure when the aircraft struck a power line. The aircraft continued to EUG and made a safe emergency landing. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Minor. Update: 2/2/2026 2/11/2026 2250Z. MISCELLANEOUS: None. 2/13/2026 2/13/2026",P28A,P28A,1,0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N4346D+aircraft,https://www.google.com/search?tbm=isch&q=P28A+aircraft,No,False,True,3
2/13/2026,2026-02-12T15:36:00Z,2/12/2026,1536Z,HAWTHORNE,CA,SCT,,WSN2,B350,NONE,Landing,,5,,Unknown,Yes,,,"(SCT), (HHR)",[],[],https://www.google.com/search?tbm=isch&q=Beechcraft+King+Air+350,generic_search,"(SCT), (HHR), WSN2, KING-AIR B350. WSN2 (IFR) departed HHR and then reported to SCT regarding a crack in the windshield and requested it to return to HHR. SCT declared an emergency for WSN2. WSN2 landed safely at HHR. FAA Form 8020-9 was received. POB: 5, Injuries: None, Damage: Unknown. 2/12/2026 1536Z.",WSN2,B350,0,0,2/25/2026,2/25/2026,,,,https://www.google.com/search?tbm=isch&q=Beechcraft+King+Air+350,No,True,True,3
2/13/2026,2026-02-13T07:20:00Z,2/13/2026,0720Z,STEAMBOAT SPRINGS,CO,ZDV,,N98FK,EPIC,N98FK,,,4,4- Fatal,Substantial,Yes,,,(ZDV),"[{""title"": ""Aviation Safety Network accident entry for N98FK (Epic E1000)"", ""url"": ""https://aviation-safety.net/wikibase/566836"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2026-02-13""}, {""title"": ""Local report: Four die in plane crash near Steamboat Springs"", ""url"": ""https://www.steamboatradio.com/2026/02/13/four-die-in-plane-crash-on-back-of-emerald-mountain-overnight/"", ""publisher"": ""Steamboat Radio"", ""date"": ""2026-02-13""}]","[{""title"": ""Steamboat Springs Police Department post (N98FK crash)"", ""url"": ""https://www.facebook.com/SteamboatSpringsPD/"", ""publisher"": ""Steamboat Springs Police Department"", ""date"": ""2026-02-13"", ""platform"": ""Facebook""}, {""title"": ""Steamboat Springs Fire Rescue post (N98FK crash)"", ""url"": ""https://www.facebook.com/SSFireRescue/posts/1318725966954856/"", ""publisher"": ""Steamboat Springs Fire Rescue"", ""date"": ""2026-02-13"", ""platform"": ""Facebook""}]",https://www.google.com/search?tbm=isch&q=N98FK+aircraft,actual_search,"(ZDV), N98FK/EPIC. N98FK was cleared for the RNAV Approach to the Steamboat Springs (SBS) Airport, CO, and crashed in the vicinity of SBS. N98FK was transferred to CTAF; however, they did not cancel IFR. Local Law enforcement received a report of a possible crash in mountainous terrain. The aircraft was subject to an ALNOT issued by ZDV. FAA Form 8020-9 was received. POB: 4, Injuries: 4- Fatal, Damage: Substantial. 2/13/2026 0720Z.",,N98FK/EPIC,2,2,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N98FK+aircraft,https://www.google.com/search?tbm=isch&q=N98FK%2FEPIC+aircraft,No,False,False,5
2/19/2026,2026-02-12T00:22:00Z,2/12/2026,0022Z,KAHULUI,HI,OGG,,N738FA,C172,N738FA,Ground/Taxi,Engine fire,1,,Minor,Yes,,,(OGG),"[{""title"": ""Aviation Safety Network incident entry for N738FA"", ""url"": ""https://aviation-safety.net/wikibase/566820"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2026-02-12""}]",[],https://www.google.com/search?tbm=isch&q=N738FA+aircraft,actual_search,"(OGG), N738FA, C172. N738FA was holding short of RWY05 for VFR pattern work when the pilot reported having engine issues. Soon after, the pilot had to put out an engine fire and required assistance. The Airport Fire Crew arrived on the scene and put out the fire. The aircraft was towed safely back to the East Ramp. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Minor. Late Report: 2/12/2026 0022Z. UPDATE: None. MISCELLANEOUS: None. 2/19/2026",,C172,1,0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N738FA+aircraft,https://www.google.com/search?tbm=isch&q=Cessna+172,No,False,True,2
12/9/2025,2025-12-08T21:56:00Z,12/8/2025,2156Z,ANCHORAGE,AK,EDF,ANC,GUN41,GA-8 AIRVAN,N680GV,Landing rollout,Wind gust / rollover,Unknown,,Minor,Yes,32,1,ANC; GUN41; EDF,[],[],https://www.google.com/search?tbm=isch&q=N680GV+aircraft,actual_search,"ANCHORAGE, AK, (ANC), (GUN41), N680GV, GA-8 AIRVAN. GUN41 landed on RWY33 and was instructed to exit at TWY Uniform. As the aircraft made the right turn to exit, a strong gust of wind blew the aircraft over. The NTSB reported minor damage. FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: Minor. 12/8/2025 2156Z.",GUN41,GA8,No,No,4/7/2026,4/7/2026,,,https://www.google.com/search?tbm=isch&q=N680GV+aircraft,,No,True,True,2
12/9/2025,2025-11-28T21:00:00Z,11/28/2025,2100Z,COPALIS,WA,S16,FTW FSS,N73BY,DH1,N73BY,Landing,Prop strike,1,,Minor,Yes,33,1,FTW FSS; S16,[],[],https://www.google.com/search?tbm=isch&q=N73BY+aircraft,actual_search,"COPALIS, WA, (FTW FSS), (S16), N73BY, DH1. N73BY experienced a prop strike while landing. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Minor. Late Report: 11/28/2025 2100Z.",NONE,DH1,No,No,4/7/2026,4/7/2026,,,https://www.google.com/search?tbm=isch&q=N73BY+aircraft,,No,True,True,2
12/9/2025,2025-12-09T03:30:00Z,12/9/2025,0330Z,ANCHORAGE,AK,EDF,A11,RCH220,BOEING C-17,NONE,Departure / climb,Runway cable strike,Unknown,,Unknown,Yes,34,1,A11; EDF; RCH220,[],[],https://www.google.com/search?tbm=isch&q=Boeing+C-17,generic_search,"ANCHORAGE, AK, (A11), (EDF), RCH220, BOEING C-17. RCH220 struck a runway cable during departure from RWY06. The aircraft returned and landed without incident. The PAED TWR indicated possible blown tires and a hydraulic leak. FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: Unknown. 12/9/2025 0330Z.",RCH220,C17,No,No,4/7/2026,4/7/2026,,,,https://www.google.com/search?tbm=isch&q=Boeing+C-17,No,True,True,2
12/10/2025,2025-12-07T18:30:00Z,12/7/2025,1830Z,CHEMEHUEVI VALLEY,CA,49X,FTW FSS,CGBXD,ROTORWAY-162F,NONE,Touch-and-go landing,Engine failure / hard landing,1,,Substantial,Yes,35,1,FTW FSS; 49X,[],[],https://www.google.com/search?tbm=isch&q=RotorWay+162F+helicopter,generic_search,"CHEMEHUEVI VALLEY, CA, (FTW FSS), (49X), CGBXD, ROTORWAY-162F. CGBXD experienced engine failure during a touch and go causing a hard landing. The aircraft veered to the right and went off the runway. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Substantial. 12/7/2025 1830Z.",CGBXD,ROTORWAY-162F,No,No,4/7/2026,4/7/2026,,,,https://www.google.com/search?tbm=isch&q=RotorWay+162F+helicopter,No,True,True,4
12/10/2025,2025-12-08T18:33:00Z,12/8/2025,1833Z,HONOLULU,HI,HNL,HCF,MUI1,B732,N413JG,Takeoff roll,Engine failure / rejected takeoff,21,,Unknown,Yes,36,1,HCF; HNL; MUI1,[],[],https://www.google.com/search?tbm=isch&q=N413JG+aircraft,actual_search,"HONOLULU, HI, (HCF), (HNL), (MUI1), N413JG, B732. N413JG (PART 135), (HNL-LNY) IFR aborted takeoff due to the failure of the number one engine. The aircraft taxied to gate and the passengers deplaned without incident. FAA Form 8020-9 was received. POB: 21, Injuries: None, Damage: Unknown. 12/8/2025 1833Z.",MUI1,B732,No,No,4/7/2026,4/7/2026,,,https://www.google.com/search?tbm=isch&q=N413JG+aircraft,,No,True,True,2
12/11/2025,2025-12-10T17:18:00Z,12/10/2025,1718Z,LOS ANGELES,CA,LAX,WSC ROC,AAL850,A321,N432AN,Ground handling / towing,Towbar disengagement,,,Unknown,Yes,37,1,WSC ROC; LAX; AAL850,[],[],https://www.google.com/search?tbm=isch&q=N432AN+aircraft,actual_search,"LOS ANGELES, CA, (WSC ROC), (LAX), (AAL850), N432AN, A321. AAL850 (unoccupied) was moved into position at International Gate 159B by a tug when the tow bar attached to the aircraft got disengaged from the tug. The tow bar got caught on the tug, snagging the aircraft’s nose steering actuator. No FAA Form 8020-9 was received. POB: None, Injuries: None, Damage: Unknown. 12/10/2025 1718Z.",AAL850,A321,No,No,4/7/2026,4/7/2026,,,https://www.google.com/search?tbm=isch&q=N432AN+aircraft,,No,True,True,2
12/12/2025,2025-12-10T01:30:00Z,12/10/2025,0130Z,EUREKA,MT,88M,FTW FSS,N339X,MAULE M-5-210C,N339X,Landing,Ground loop / runway excursion,1,,Substantial,Yes,38,1,FTW FSS; 88M,"[{""title"": ""Aviation Safety Network entry for N339X (Maule M-5-210C runway excursion at Eureka)"", ""url"": ""https://aviation-safety.net/wikibase/563488"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2025-12-10""}]","[{""title"": ""Aviation 24/7 Facebook photo/post for N339X"", ""url"": ""https://www.facebook.com/photo.php?fbid=1393325249502211&id=100064742480327&set=a.460626386105440"", ""publisher"": ""Aviation 24/7"", ""date"": ""2026-03-20""}]",https://www.google.com/search?tbm=isch&q=N339X+aircraft,actual_search,"EUREKA, MT, (FTW FSS), (88M), N339X, MAULE M-5-210C. N339X touched down with excess speed, resulting in the right wing up and the left wing down contacting pavement. The aircraft ground looped and runway excursioned into the west-side ditch. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Substantial. 12/10/2025 0130Z.",NONE,M5,1,1,4/9/2026,4/9/2026,,,https://www.google.com/search?tbm=isch&q=N339X+aircraft,,No,True,True,5
12/12/2025,2025-12-11T21:00:00Z,12/11/2025,2100Z,SEATTLE,WA,BFI,BFI,BOE888,B737M,NONE,Landing rollout,Possible tire / wheel issue,Unknown,,Unknown,Yes,39,1,BFI,[],[],https://www.google.com/search?tbm=isch&q=Boeing+737+MAX,generic_search,"SEATTLE, WA, (BFI), BOE888, B737M. BOE888 landed on RWY14R, and on rollout it appeared that the right main wheels were smoking, accompanied by a loud pop sound. FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: Unknown. 12/11/2025 2100Z.",BOE888,B737M,No,No,4/7/2026,4/7/2026,,,,https://www.google.com/search?tbm=isch&q=Boeing+737+MAX,No,True,True,2
12/15/2025,2025-12-13T01:00:00Z,12/13/2025,0100Z,PALMER,AK,PAQ,ENA FSS,N20305,C172,N20305,Landing,Wind shear / overturn,1,,Substantial,Yes,40,1,ENA FSS; PAQ,[],[],https://www.google.com/search?tbm=isch&q=N20305+aircraft,actual_search,"PALMER, AK, (ENA FSS), (PAQ), N20305, C172. N20305 landed on RWY34, experienced wind shear, and became inverted. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Substantial. 12/13/2025 0100Z.",NONE,C172,No,No,4/7/2026,4/7/2026,,,https://www.google.com/search?tbm=isch&q=N20305+aircraft,,No,True,True,3
12/15/2025,2025-12-12T22:50:00Z,12/12/2025,2250Z,HONOLULU,HI,HNL,WSC ROC,PAL101,A333,RPC8786,Departure taxi / takeoff,Taxiway light strike,Unknown,,Unknown,No,41,1,WSC ROC; HNL; PAL101,[],[],https://www.google.com/search?tbm=isch&q=RPC8786+aircraft,actual_search,"HONOLULU, HI, (WSC ROC), (HNL), (PAL101), RPC8786, A333. PAL101 (PHNL-RPLL) IFR struck a taxiway light between TWY Alpha and Sierra during departure. The aircraft continued to its destination. No FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: Unknown. 12/12/2025 2250Z.",PAL101,A333,No,No,4/7/2026,4/7/2026,,,https://www.google.com/search?tbm=isch&q=RPC8786+aircraft,,No,True,True,1
12/16/2025,2025-12-15T23:26:00Z,12/15/2025,2326Z,TRACY,CA,TCY,NCT,N360FV,BE36,N360FV,Approach,Smoke in cockpit / off-airport landing,1,1- Minor,Substantial,Yes,22,1,"(NCT), (TCY), N360FV, BE36.","[{""title"": ""Aviation Safety Network entry for N360FV (Beechcraft G36 Bonanza near Tracy)"", ""url"": ""https://aviation-safety.net/wikibase/563662"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2025-12-15""}, {""title"": ""NTSB preliminary report WPR26LA060 for N360FV"", ""url"": ""https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202173/pdf"", ""publisher"": ""NTSB"", ""date"": ""2025-12-15""}]","[{""title"": ""NTSB preliminary report PDF for N360FV"", ""url"": ""https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202173/pdf"", ""publisher"": ""NTSB"", ""date"": ""2025-12-15""}]",https://www.google.com/search?tbm=isch&q=N360FV+aircraft,actual_search,"(NCT), (TCY), N360FV, BE36. N360FV crashed in a field two miles east of the Tracy Municipal (TCY) Airport due to smoke in the cockpit. The one POB sustained minor injuries and was transported to a local hospital. The aircraft was subject to an ALNOT issued by ZOA. FAA Form 8020-9 was received. POB: 1, Injuries: 1- Minor, Damage: Substantial. 12/15/2025 2326Z.",,BE36,2,1,4/7/2026,4/7/2026,WPR26LA060,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202173/pdf,https://www.google.com/search?tbm=isch&q=N360FV+aircraft,https://www.google.com/search?tbm=isch&q=BE36+aircraft,No,False,False,6
12/16/2025,2025-12-15T10:18:00Z,12/15/2025,1018Z,LAS VEGAS,NV,LAS,FTW FSS,N404LL,B407,N404LL,Standing,Damage discovered post-flight inspection,4,,Substantial,Yes,23,1,"(FTW FSS), (CARE FLIGHT), N404LL, CF66, B407 - CF66.","[{""title"": ""Aviation Safety Network entry for N404LL (Bell 407 at Winchester, Nevada)"", ""url"": ""https://aviation-safety.net/wikibase/563665"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2025-12-15""}]",[],https://www.google.com/search?tbm=isch&q=N404LL+aircraft,actual_search,"(FTW FSS), (CARE FLIGHT), N404LL, CF66, B407 - CF66. (Care Flight) CF66 reported damage during a post-flight inspection after landing at the Sunrise Medical Hospital. The cause of the damage is unknown. There were four POB with no reported injuries. FAA Form 8020-9 was received. POB: 4, Injuries: None, Damage: Substantial. 12/15/2025 1018Z.",CF66,B407,1,0,4/7/2026,4/7/2026,,,https://www.google.com/search?tbm=isch&q=N404LL+aircraft,https://www.google.com/search?tbm=isch&q=B407+aircraft,No,False,True,3
12/16/2025,2025-12-13T18:30:00Z,12/13/2025,1830Z,CARSON CITY,NV,CXP,FTW FSS,N817D,RISEN-SV,N817D,Landing,Gear-up landing,1,,Substantial,Yes,24,1,"(FTW FSS), (CXP), N817D, RISEN-SV.","[{""title"": ""NTSB factual report WPR26LA057 for N817D"", ""url"": ""https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateFactualReport/202158/pdf"", ""publisher"": ""NTSB"", ""date"": ""2025-12-13""}, {""title"": ""Aviation 24/7 Facebook post for N817D at Carson City"", ""url"": ""https://www.facebook.com/aviation247/posts/-final-report-n817d-porto-risen-sv-carson-city-nevada-13-dec-20251-no-injurypilo/1393624706138932/"", ""publisher"": ""Facebook / Aviation 24/7"", ""date"": ""2026-03-19""}]","[{""title"": ""NTSB factual report PDF for N817D"", ""url"": ""https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateFactualReport/202158/pdf"", ""publisher"": ""NTSB"", ""date"": ""2025-12-13""}]",https://www.google.com/search?tbm=isch&q=N817D+aircraft,actual_search,"(FTW FSS), (CXP), N817D, RISEN-SV. N817D made a gear up landing at CXP. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Substantial. 12/13/2025 1830Z.",,RISEN-SV,2,1,4/7/2026,4/7/2026,WPR26LA057,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateFactualReport/202158/pdf,https://www.google.com/search?tbm=isch&q=N817D+aircraft,https://www.google.com/search?tbm=isch&q=RISEN-SV+aircraft,No,False,False,6
12/16/2025,2025-11-24T00:10:00Z,11/24/2025,0010Z,DENVER,CO,CFO,CFO,N6439N,C210,N6439N,Landing,Flat tire / runway disabled,1,,Unknown,Yes,25,1,"(CFO), N6439N, C210.",[],[],https://www.google.com/search?tbm=isch&q=N6439N+aircraft,actual_search,"(CFO), N6439N, C210. N6439N blew a flat tire (nose wheel) while landing on RWY08 and was unable to exit the runway. The maintenance crew towed the aircraft off the runway. There was damage to airport property. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Unknown. Late Report: 11/24/2025 0010Z.",,C210,0,0,4/7/2026,4/7/2026,,,https://www.google.com/search?tbm=isch&q=N6439N+aircraft,https://www.google.com/search?tbm=isch&q=C210+aircraft,No,True,True,2
12/17/2025,2025-12-16T20:24:00Z,12/16/2025,2024Z,RENTON,WA,RNT,RNT,LN667LF,PC-12,NONE,En route,Severe turbulence / structural damage,4,,Unknown,Yes,26,1,"(RNT), (MEDEVAC), LN667LF, PC-12.",[],[],https://www.google.com/search?tbm=isch&q=PC-12+aircraft,generic_search,"(RNT), (MEDEVAC), LN667LF, PC-12. LN667LF was en route to the RNT Airport and experienced severe turbulence. RNT Local Controller received a call from S46 that LN667LF at 20 miles north had structural damage due to severe turbulence. FAA Form 8020-9 was received. POB: 4, Injuries: None, Damage: Unknown. 12/16/2025 2024Z.",LN667LF,PC-12,0,0,4/7/2026,4/7/2026,,,,https://www.google.com/search?tbm=isch&q=PC-12+aircraft,No,True,True,2
12/17/2025,2025-12-16T04:00:00Z,12/16/2025,0400Z,SITKA,AK,SIT,WSC ROC,N644AS,B737,N644AS,Approach,Lightning strike,Unknown,,Minor,No,27,1,"(WSC ROC), (SIT), (ASA62), N644AS, B737.",[],[],https://www.google.com/search?tbm=isch&q=N644AS+aircraft,actual_search,"(WSC ROC), (SIT), (ASA62), N644AS, B737. ASA62 (JNU-SIT) IFR struck by lightning while on approach, causing damage to a winglet. No FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: Minor. 12/16/2025 0400Z.",ASA62,B737,0,0,4/7/2026,4/7/2026,,,https://www.google.com/search?tbm=isch&q=N644AS+aircraft,https://www.google.com/search?tbm=isch&q=B737+aircraft,No,True,True,1
12/18/2025,2025-12-17T20:38:00Z,12/17/2025,2038Z,SILVER SPRINGS,NV,SPZ,RNO,N87PM,M20J,N87PM,En route,Forced landing / crash,Unknown,2- Serious,Substantial,Yes,28,1,"(RNO), (SPZ), N87PM, M20J.","[{""title"": ""Aviation Safety Network entry for N87PM (Mooney M20J near Silver Springs)"", ""url"": ""https://aviation-safety.net/wikibase/563705"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2025-12-17""}, {""title"": ""NTSB preliminary report WPR26LA064 for N87PM"", ""url"": ""https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202183/pdf"", ""publisher"": ""NTSB"", ""date"": ""2025-12-17""}]","[{""title"": ""NTSB preliminary report PDF for N87PM"", ""url"": ""https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202183/pdf"", ""publisher"": ""NTSB"", ""date"": ""2025-12-17""}]",https://www.google.com/search?tbm=isch&q=N87PM+aircraft,actual_search,"(RNO), (SPZ), N87PM, M20J. N87PM crashed near 39.410589/-119.232674. The RNO Tower was notified by the Lyon Company dispatch about the downed aircraft east of the SPZ Airport between the airport and HWY 95. FAA Form 8020-9 was received. POB: Unknown, Injuries: 2- Serious, Damage: Substantial. 12/17/2025 2038Z.",,M20J,2,1,4/7/2026,4/7/2026,WPR26LA064,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202183/pdf,https://www.google.com/search?tbm=isch&q=N87PM+aircraft,https://www.google.com/search?tbm=isch&q=M20J+aircraft,No,False,False,7
12/18/2025,2025-12-17T22:39:00Z,12/17/2025,2239Z,SAN JOSE,CA,RHV,RHV,N3547H,C172,N3547H,Ground/Taxi,Fire / smoke observed,Unknown,,Unknown,Yes,29,1,"(RHV), N3547H, C172.",[],[],https://www.google.com/search?tbm=isch&q=N3547H+aircraft,actual_search,"(RHV), N3547H, C172. N3547H was in the run-up area for a run-up before departure. The Ground control noticed N3547H appeared to be on fire and notified the Airport Operations. FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: Unknown. 12/17/2025 2239Z.",,C172,0,0,4/7/2026,4/7/2026,,,https://www.google.com/search?tbm=isch&q=N3547H+aircraft,https://www.google.com/search?tbm=isch&q=C172+aircraft,No,True,True,2
12/18/2025,2025-12-17T17:08:00Z,12/17/2025,1708Z,GRAND CANYON,AZ,GCN,GCN,N196GC,C208,N196GC,Landing,Blown tire,Unknown,,Unknown,Yes,30,1,"(GCN), N196GC, C208.",[],[],https://www.google.com/search?tbm=isch&q=N196GC+aircraft,actual_search,"(GCN), N196GC, C208. N916GC was cleared for the option to RWY21, and upon touchdown, the pilot notified the Control Tower about a blown tire. The aircraft was later tugged back to the ramp. FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: Unknown. 12/17/2025 1708Z.",,C208,0,0,4/7/2026,4/7/2026,,,https://www.google.com/search?tbm=isch&q=N196GC+aircraft,https://www.google.com/search?tbm=isch&q=C208+aircraft,No,True,True,2
